time,有色金属I,煤炭I,银行I,钢铁I,国防军工I,家用电器I,公用事业I,通信I,农林牧渔I,食品饮料I,计算机I,机械设备I,美容护理I,环保I,交通运输I,建筑材料I,石油石化I,纺织服装I,房地产I,传媒I,商业贸易I,综合I,汽车I,轻工制造I,建筑装饰I,电子I,非银金融I,化工I,休闲服务I,医药生物I,电气设备I,sum,aver
2025-03-24,57.46268656716418,91.89189189189189,90.47619047619048,75.0,30.434782608695652,40.0,81.6793893129771,19.68503937007874,46.601941747572816,51.21951219512195,10.714285714285714,35.94646271510516,61.29032258064516,51.12781954887218,60.483870967741936,47.88732394366197,52.083333333333336,43.26923076923077,20.58823529411765,22.307692307692307,18.181818181818183,31.57894736842105,40.298507462686565,33.333333333333336,35.8974358974359,13.81578947368421,21.686746987951807,40.15151515151515,64.47368421052632,32.20338983050848,36.285714285714285,43.80828688799917,36.21262458471761
2025-03-21,59.701492537313435,94.5945945945946,76.19047619047619,77.27272727272727,63.04347826086956,55.78947368421053,87.02290076335878,25.19685039370079,65.04854368932038,60.97560975609756,20.535714285714285,57.170172084130016,74.19354838709677,75.93984962406014,70.96774193548387,74.64788732394366,77.08333333333333,75.96153846153847,46.07843137254902,23.076923076923077,32.323232323232325,68.42105263157895,64.17910447761194,56.209150326797385,62.82051282051282,17.105263157894736,31.325301204819276,54.54545454545455,71.05263157894737,46.82203389830509,51.42857142857143,58.60398694906991,51.04553449286691
2025-03-20,79.1044776119403,97.29729729729729,95.23809523809524,75.0,74.6376811594203,76.84210526315789,90.83969465648855,40.94488188976378,77.66990291262135,81.30081300813008,31.845238095238095,74.95219885277247,80.64516129032258,82.70676691729324,79.03225806451613,85.91549295774648,83.33333333333333,84.61538461538461,56.86274509803921,30.76923076923077,63.63636363636363,73.6842105263158,83.95522388059702,78.43137254901961,69.87179487179488,42.98245614035088,68.67469879518072,73.23232323232324,75.0,67.16101694915254,64.0,72.26394256812549,67.14871995309751
2025-03-19,83.58208955223881,91.89189189189189,95.23809523809524,68.18181818181819,73.18840579710145,81.05263157894737,91.6030534351145,42.51968503937008,77.66990291262135,86.99186991869918,39.88095238095238,74.18738049713193,87.09677419354838,87.21804511278195,85.48387096774194,83.09859154929578,79.16666666666667,84.61538461538461,56.86274509803921,41.53846153846154,69.6969696969697,73.6842105263158,84.70149253731343,77.77777777777777,71.15384615384616,46.92982456140351,85.5421686746988,79.04040404040404,81.57894736842105,76.27118644067797,72.0,75.14339174012035,71.09634551495017
2025-03-18,89.55223880597015,94.5945945945946,76.19047619047619,84.0909090909091,86.23188405797102,87.36842105263158,87.02290076335878,61.41732283464567,80.58252427184466,90.2439024390244,49.70238095238095,78.96749521988528,93.54838709677419,89.47368421052632,82.25806451612904,90.14084507042253,89.58333333333333,88.46153846153847,65.68627450980392,57.69230769230769,82.82828282828282,84.21052631578948,83.95522388059702,84.31372549019608,78.2051282051282,61.18421052631579,84.33734939759036,84.0909090909091,85.52631578947368,79.44915254237289,78.85714285714286,80.96024038994601,77.3500097713504
2025-03-17,91.04477611940298,100.0,80.95238095238095,90.9090909090909,89.85507246376811,87.36842105263158,90.83969465648855,57.48031496062992,82.52427184466019,95.1219512195122,49.404761904761905,73.04015296367113,93.54838709677419,89.47368421052632,79.03225806451613,90.14084507042253,85.41666666666667,89.42307692307692,69.6078431372549,58.46153846153846,82.82828282828282,84.21052631578948,79.85074626865672,83.66013071895425,76.92307692307692,59.21052631578947,84.33734939759036,81.31313131313131,85.52631578947368,75.42372881355932,71.71428571428571,80.92397706697952,75.63025210084034
2025-03-14,85.07462686567165,100.0,71.42857142857143,97.72727272727273,92.02898550724638,78.94736842105263,86.25954198473282,53.54330708661417,81.55339805825243,95.1219512195122,50.0,70.93690248565966,96.7741935483871,83.45864661654136,72.58064516129032,81.69014084507042,81.25,85.57692307692308,51.96078431372549,52.30769230769231,79.79797979797979,73.6842105263158,74.6268656716418,75.81699346405229,69.87179487179488,52.19298245614035,90.36144578313252,77.27272727272727,80.26315789473684,72.03389830508475,71.42857142857143,76.95392190730303,71.87805354700019
2025-03-13,79.85074626865672,100.0,45.23809523809524,84.0909090909091,88.40579710144928,62.10526315789474,77.86259541984732,44.09448818897638,66.01941747572816,57.72357723577236,37.79761904761905,58.31739961759082,83.87096774193549,73.6842105263158,48.38709677419355,61.971830985915496,50.0,65.38461538461539,29.41176470588235,31.53846153846154,52.525252525252526,47.36842105263158,58.95522388059702,52.94117647058823,48.717948717948715,39.25438596491228,21.686746987951807,63.63636363636363,64.47368421052632,40.889830508474574,59.142857142857146,57.91441118057944,54.309165526675784
2025-03-12,89.55223880597015,59.45945945945946,26.19047619047619,81.81818181818181,92.7536231884058,77.89473684210526,68.70229007633588,61.41732283464567,67.96116504854369,64.22764227642277,57.73809523809524,82.02676864244742,83.87096774193549,84.9624060150376,59.67741935483871,70.4225352112676,56.25,73.07692307692308,34.31372549019608,43.07692307692308,59.5959595959596,63.1578947368421,77.98507462686567,64.70588235294117,63.46153846153846,63.1578947368421,22.89156626506024,74.24242424242425,73.6842105263158,49.57627118644068,76.85714285714286,65.31318580569625,67.03146374829001
2025-03-11,86.56716417910448,67.56756756756756,28.571428571428573,86.36363636363636,94.92753623188406,72.63157894736842,47.32824427480916,51.181102362204726,67.96116504854369,71.54471544715447,51.19047619047619,79.1586998087954,90.3225806451613,78.94736842105263,51.61290322580645,74.64788732394366,47.916666666666664,70.1923076923077,42.15686274509804,29.23076923076923,54.54545454545455,52.63157894736842,72.38805970149254,59.47712418300654,55.12820512820513,55.921052631578945,19.27710843373494,73.48484848484848,72.36842105263158,55.08474576271186,74.85714285714286,62.42530331199853,63.8264608168849
2025-03-10,88.80597014925372,45.945945945945944,21.428571428571427,84.0909090909091,90.57971014492753,73.6842105263158,36.6412213740458,53.54330708661417,53.398058252427184,48.78048780487805,52.38095238095238,80.87954110898661,70.96774193548387,75.93984962406014,45.16129032258065,69.01408450704226,43.75,63.46153846153846,32.35294117647059,23.846153846153847,39.39393939393939,47.36842105263158,74.6268656716418,60.130718954248366,56.41025641025641,56.578947368421055,20.481927710843372,71.46464646464646,68.42105263157895,60.59322033898305,73.14285714285714,57.524688332490484,61.93081883916357
2025-03-07,86.56716417910448,16.216216216216218,26.19047619047619,86.36363636363636,86.95652173913044,65.26315789473684,24.427480916030536,59.05511811023622,38.83495145631068,42.27642276422764,67.55952380952381,77.82026768642447,67.74193548387096,66.9172932330827,37.096774193548384,60.563380281690144,33.333333333333336,51.92307692307692,30.392156862745097,28.46153846153846,39.39393939393939,31.57894736842105,74.25373134328358,50.326797385620914,48.717948717948715,55.921052631578945,16.867469879518072,64.14141414141415,61.8421052631579,41.73728813559322,67.71428571428571,51.82114213140972,57.2014852452609
2025-03-06,81.34328358208955,10.81081081081081,33.333333333333336,75.0,84.78260869565217,70.52631578947368,39.69465648854962,70.86614173228347,41.74757281553398,50.40650406504065,80.05952380952381,82.60038240917783,80.64516129032258,74.43609022556392,43.54838709677419,64.78873239436619,31.25,60.57692307692308,57.84313725490196,34.61538461538461,53.535353535353536,52.63157894736842,72.76119402985074,58.169934640522875,58.97435897435897,69.95614035087719,61.44578313253012,68.43434343434343,73.6842105263158,58.47457627118644,80.28571428571429,60.55574637464926,66.32792651944499
2025-03-05,62.6865671641791,8.108108108108109,52.38095238095238,77.27272727272727,84.05797101449275,58.94736842105263,28.244274809160306,59.05511811023622,35.922330097087375,39.83739837398374,48.80952380952381,73.80497131931166,74.19354838709677,50.37593984962406,37.096774193548384,45.070422535211264,27.083333333333332,50.0,38.23529411764706,12.307692307692308,36.36363636363637,36.8421052631579,63.80597014925373,43.13725490196079,44.87179487179487,56.35964912280702,20.481927710843372,60.101010101010104,51.31578947368421,43.220338983050844,69.14285714285714,48.03653708674275,52.76529216337698
2025-03-04,61.19402985074627,13.513513513513514,21.428571428571427,75.0,83.33333333333333,67.36842105263158,36.6412213740458,39.37007874015748,58.25242718446602,51.21951219512195,49.404761904761905,72.46653919694073,80.64516129032258,69.92481203007519,38.70967741935484,59.15492957746479,39.583333333333336,62.5,49.01960784313726,11.538461538461538,35.35353535353536,42.10526315789474,62.3134328358209,54.248366013071895,57.69230769230769,55.70175438596491,20.481927710843372,67.92929292929293,63.1578947368421,61.016949152542374,75.42857142857143,52.76444155493958,57.74868086769592
2025-03-03,52.23880597014925,24.324324324324323,19.047619047619047,70.45454545454545,36.95652173913044,57.89473684210526,25.19083969465649,32.28346456692913,27.184466019417474,57.72357723577236,32.44047619047619,53.154875717017205,77.41935483870968,53.38345864661654,31.451612903225808,46.478873239436616,37.5,54.80769230769231,56.86274509803921,11.538461538461538,38.38383838383838,52.63157894736842,47.014925373134325,45.09803921568628,49.35897435897436,38.1578947368421,15.662650602409638,62.878787878787875,53.94736842105263,47.88135593220339,70.0,44.49522145885877,46.29665819816299
2025-02-28,35.07462686567164,16.216216216216218,16.666666666666668,56.81818181818182,31.884057971014492,57.89473684210526,32.06106870229008,33.85826771653543,26.21359223300971,69.10569105691057,31.25,52.96367112810707,64.51612903225806,47.36842105263158,33.064516129032256,40.84507042253521,35.416666666666664,50.0,51.96078431372549,12.307692307692308,34.343434343434346,47.36842105263158,47.38805970149254,38.56209150326797,49.35897435897436,39.03508771929825,16.867469879518072,50.75757575757576,53.94736842105263,38.983050847457626,66.85714285714286,41.25660430913215,43.28708227477037
2025-02-27,59.701492537313435,27.027027027027028,28.571428571428573,88.63636363636364,84.78260869565217,90.52631578947368,53.43511450381679,77.16535433070867,62.13592233009709,84.55284552845528,84.52380952380952,88.52772466539197,80.64516129032258,90.22556390977444,52.41935483870968,77.46478873239437,58.333333333333336,78.84615384615384,81.37254901960785,42.30769230769231,72.72727272727273,78.94736842105263,85.82089552238806,67.97385620915033,75.0,87.06140350877193,74.6987951807229,75.25252525252525,78.94736842105263,72.88135593220339,88.85714285714286,72.56027704676804,77.2327535665429
2025-02-26,65.67164179104478,40.54054054054054,16.666666666666668,93.18181818181819,89.1304347826087,87.36842105263158,61.83206106870229,88.97637795275591,51.45631067961165,58.53658536585366,94.94047619047619,90.63097514340345,67.74193548387096,92.4812030075188,45.16129032258065,74.64788732394366,50.0,65.38461538461539,77.45098039215686,56.15384615384615,57.57575757575758,84.21052631578948,86.94029850746269,59.47712418300654,81.41025641025641,92.10526315789474,85.5421686746988,79.04040404040404,71.05263157894737,70.12711864406779,92.0,71.85276182493327,78.22943130740668
2025-02-25,57.46268656716418,16.216216216216218,9.523809523809524,50.0,87.68115942028986,74.73684210526316,42.74809160305343,88.97637795275591,40.77669902912621,36.58536585365854,94.04761904761905,87.5717017208413,54.83870967741935,87.21804511278195,37.096774193548384,60.563380281690144,39.583333333333336,56.73076923076923,53.92156862745098,60.0,47.474747474747474,78.94736842105263,84.32835820895522,46.40522875816993,71.7948717948718,89.69298245614036,37.34939759036145,67.17171717171718,61.8421052631579,62.28813559322034,85.14285714285714,60.28119094748522,70.00195427008012
2025-02-24,68.65671641791045,27.027027027027028,26.19047619047619,63.63636363636363,86.95652173913044,83.15789473684211,60.30534351145038,92.91338582677166,71.84466019417475,57.72357723577236,96.42857142857143,90.24856596558317,67.74193548387096,90.97744360902256,48.38709677419355,73.2394366197183,45.833333333333336,67.3076923076923,66.66666666666667,73.84615384615384,47.474747474747474,73.6842105263158,83.95522388059702,55.55555555555556,82.6923076923077,91.2280701754386,83.13253012048193,77.27272727272727,77.63157894736842,72.45762711864407,84.28571428571429,70.59545663227816,77.72132108657416
2025-02-21,61.19402985074627,18.91891891891892,40.476190476190474,54.54545454545455,88.40579710144928,77.89473684210526,51.908396946564885,96.06299212598425,52.42718446601942,45.52845528455285,97.32142857142857,90.24856596558317,64.51612903225806,78.19548872180451,39.516129032258064,52.11267605633803,45.833333333333336,57.69230769230769,46.07843137254902,82.3076923076923,52.525252525252526,63.1578947368421,83.2089552238806,56.86274509803921,70.51282051282051,93.64035087719299,89.1566265060241,72.72727272727273,71.05263157894737,76.48305084745763,82.57142857142857,66.22849573705476,75.23939808481532
2025-02-20,62.6865671641791,21.62162162162162,59.523809523809526,61.36363636363637,86.23188405797102,81.05263157894737,59.541984732824424,88.97637795275591,61.16504854368932,49.59349593495935,95.53571428571429,89.8661567877629,64.51612903225806,78.19548872180451,43.54838709677419,63.38028169014085,52.083333333333336,69.23076923076923,54.90196078431372,74.61538461538461,49.494949494949495,68.42105263157895,84.70149253731343,65.359477124183,77.56410256410257,88.15789473684211,60.24096385542169,75.0,72.36842105263158,77.11864406779661,80.28571428571429,68.26914114203818,75.84522180965409
2025-02-19,56.71641791044776,13.513513513513514,73.80952380952381,47.72727272727273,77.53623188405797,72.63157894736842,62.595419847328245,88.18897637795276,58.25242718446602,39.83739837398374,96.13095238095238,87.38049713193116,45.16129032258065,78.19548872180451,48.38709677419355,57.74647887323944,52.083333333333336,53.84615384615385,63.72549019607843,79.23076923076923,37.37373737373738,63.1578947368421,85.44776119402985,58.169934640522875,80.76923076923077,84.64912280701755,75.90361445783132,68.43434343434343,60.526315789473685,70.12711864406779,80.85714285714286,65.10040413197392,72.99198749267148
2025-02-18,33.582089552238806,10.81081081081081,83.33333333333333,50.0,47.10144927536232,54.73684210526316,59.541984732824424,77.95275590551181,47.57281553398058,24.390243902439025,91.36904761904762,64.81835564053537,32.25806451612903,60.902255639097746,40.32258064516129,47.88732394366197,37.5,43.26923076923077,47.05882352941177,71.53846153846153,33.333333333333336,47.36842105263158,66.04477611940298,46.40522875816993,69.87179487179488,57.45614035087719,53.01204819277108,49.24242424242424,52.63157894736842,62.07627118644068,68.0,52.62543503379727,58.17862028532343
2025-02-17,54.47761194029851,43.24324324324324,69.04761904761905,70.45454545454545,80.43478260869566,83.15789473684211,84.73282442748092,95.2755905511811,80.58252427184466,60.97560975609756,97.91666666666667,85.27724665391969,77.41935483870968,87.96992481203007,65.3225806451613,71.83098591549296,68.75,77.88461538461539,81.37254901960785,96.92307692307692,68.68686868686869,78.94736842105263,88.80597014925372,80.3921568627451,86.53846153846153,86.84210526315789,95.18072289156626,77.77777777777777,82.89473684210526,86.01694915254237,81.14285714285714,78.91210392340379,82.45065468047684
2025-02-14,72.38805970149254,45.945945945945944,78.57142857142857,84.0909090909091,81.8840579710145,77.89473684210526,73.2824427480916,88.18897637795276,78.64077669902913,58.53658536585366,97.32142857142857,77.43785850860421,80.64516129032258,83.45864661654136,62.096774193548384,76.05633802816901,60.416666666666664,76.92307692307692,78.43137254901961,96.15384615384616,63.63636363636363,68.42105263157895,88.43283582089552,73.20261437908496,83.33333333333333,82.23684210526316,96.3855421686747,77.52525252525253,84.21052631578948,88.13559322033899,74.85714285714286,77.70136089705693,80.30095759233926
2025-02-13,73.88059701492537,56.75675675675676,83.33333333333333,84.0909090909091,85.5072463768116,82.10526315789474,80.91603053435115,89.76377952755905,83.49514563106796,70.73170731707317,97.32142857142857,83.36520076481835,80.64516129032258,84.9624060150376,70.16129032258064,84.50704225352112,66.66666666666667,81.73076923076923,85.29411764705883,97.6923076923077,75.75757575757575,78.94736842105263,90.67164179104478,82.3529411764706,87.82051282051282,88.8157894736842,96.3855421686747,84.34343434343434,88.15789473684211,83.26271186440678,78.57142857142857,82.51658065549421,84.34629665819816
2025-02-12,88.80597014925372,54.054054054054056,85.71428571428571,93.18181818181819,91.30434782608695,83.15789473684211,84.73282442748092,92.1259842519685,77.66990291262135,57.72357723577236,97.91666666666667,92.54302103250478,77.41935483870968,89.47368421052632,70.16129032258064,85.91549295774648,77.08333333333333,81.73076923076923,84.31372549019608,96.92307692307692,80.8080808080808,78.94736842105263,94.77611940298507,88.23529411764706,88.46153846153847,95.6140350877193,96.3855421686747,90.9090909090909,88.15789473684211,87.5,87.14285714285714,85.12544825008978,88.46980652726207
2025-02-11,92.53731343283582,54.054054054054056,83.33333333333333,93.18181818181819,89.1304347826087,81.05263157894737,80.91603053435115,90.55118110236221,79.6116504854369,58.53658536585366,97.02380952380952,90.05736137667304,74.19354838709677,89.47368421052632,76.61290322580645,84.50704225352112,79.16666666666667,82.6923076923077,70.58823529411765,95.38461538461539,76.76767676767676,78.94736842105263,95.14925373134328,86.9281045751634,87.17948717948718,94.07894736842105,95.18072289156626,88.88888888888889,88.15789473684211,87.5,80.28571428571429,83.92481502299671,86.96501856556576
2025-02-10,91.7910447761194,59.45945945945946,59.523809523809526,93.18181818181819,94.20289855072464,82.10526315789474,83.20610687022901,88.97637795275591,89.32038834951456,65.85365853658537,98.51190476190476,92.54302103250478,80.64516129032258,89.47368421052632,74.19354838709677,87.32394366197182,81.25,74.03846153846153,84.31372549019608,96.15384615384616,78.78787878787878,78.94736842105263,96.64179104477611,86.27450980392157,89.1025641025641,94.73684210526316,97.59036144578313,88.63636363636364,93.42105263157895,92.16101694915254,86.0,85.43122163916372,88.99745944889584
2025-02-07,94.02985074626865,59.45945945945946,66.66666666666667,93.18181818181819,90.57971014492753,78.94736842105263,82.44274809160305,88.18897637795276,87.37864077669903,45.52845528455285,97.32142857142857,90.82217973231357,67.74193548387096,87.96992481203007,75.0,78.87323943661971,77.08333333333333,70.1923076923077,67.6470588235294,90.76923076923077,55.55555555555556,73.6842105263158,96.26865671641791,83.66013071895425,85.25641025641026,94.29824561403508,96.3855421686747,87.12121212121212,73.6842105263158,85.38135593220339,85.42857142857143,80.85640110872038,85.49931600547195
2025-02-06,91.7910447761194,32.432432432432435,76.19047619047619,81.81818181818181,87.68115942028986,77.89473684210526,74.04580152671755,85.03937007874016,72.81553398058253,25.203252032520325,95.53571428571429,87.38049713193116,54.83870967741935,74.43609022556392,64.51612903225806,69.01408450704226,56.25,61.53846153846154,44.11764705882353,87.6923076923077,42.42424242424242,68.42105263157895,92.91044776119404,73.85620915032679,75.0,92.54385964912281,87.95180722891567,80.55555555555556,71.05263157894737,76.69491525423729,73.71428571428571,72.10827861922884,78.32714481141294
2025-02-05,76.11940298507463,24.324324324324323,73.80952380952381,63.63636363636363,56.52173913043478,55.78947368421053,50.38167938931298,70.07874015748031,64.07766990291262,15.447154471544716,89.28571428571429,74.76099426386233,41.935483870967744,62.40601503759399,47.58064516129032,52.11267605633803,50.0,53.84615384615385,25.49019607843137,81.53846153846153,30.303030303030305,52.63157894736842,79.1044776119403,59.47712418300654,60.256410256410255,73.24561403508773,40.963855421686745,68.68686868686869,60.526315789473685,61.652542372881356,50.857142857142854,56.99507651919008,63.12292358803987
2025-01-27,64.17910447761194,32.432432432432435,95.23809523809524,68.18181818181819,32.608695652173914,53.68421052631579,57.25190839694657,57.48031496062992,61.16504854368932,24.390243902439025,67.85714285714286,65.39196940726578,54.83870967741935,59.3984962406015,54.03225806451613,56.33802816901409,43.75,48.07692307692308,22.54901960784314,71.53846153846153,27.272727272727273,31.57894736842105,67.91044776119404,60.130718954248366,44.87179487179487,54.824561403508774,28.91566265060241,66.41414141414141,52.63157894736842,45.97457627118644,40.57142857142857,51.983208594772954,54.32870822747704
2025-01-24,75.3731343283582,16.216216216216218,71.42857142857143,50.0,44.20289855072464,55.78947368421053,25.954198473282442,75.59055118110236,40.77669902912621,18.69918699186992,80.05952380952381,76.48183556405354,41.935483870967744,50.37593984962406,37.096774193548384,45.070422535211264,29.166666666666668,44.23076923076923,22.54901960784314,71.53846153846153,31.31313131313131,36.8421052631579,77.61194029850746,58.169934640522875,37.17948717948718,74.34210526315789,63.855421686746986,63.13131313131313,56.578947368421055,37.71186440677966,59.142857142857146,50.59403014336174,57.435997654875905
2025-01-23,63.43283582089552,8.108108108108109,59.523809523809526,22.727272727272727,28.26086956521739,46.31578947368421,22.900763358778626,60.62992125984252,32.03883495145631,16.260162601626018,47.32142857142857,67.11281070745697,38.70967741935484,37.59398496240601,32.25806451612903,33.80281690140845,27.083333333333332,28.846153846153847,15.686274509803921,43.84615384615385,24.242424242424242,42.10526315789474,59.701492537313435,45.751633986928105,23.076923076923077,54.60526315789474,38.55421686746988,51.515151515151516,28.94736842105263,28.60169491525424,42.0,37.79227412524602,43.169826069962866
2025-01-22,64.92537313432835,5.405405405405405,14.285714285714286,25.0,28.985507246376812,46.31578947368421,22.137404580152673,58.267716535433074,29.12621359223301,17.88617886178862,42.55952380952381,63.09751434034417,35.483870967741936,30.827067669172934,25.806451612903224,29.577464788732396,27.083333333333332,25.96153846153846,11.764705882352942,30.0,29.292929292929294,31.57894736842105,62.3134328358209,40.52287581699346,23.71794871794872,59.42982456140351,13.25301204819277,49.494949494949495,22.36842105263158,26.483050847457626,45.714285714285715,33.505369410703025,41.03967168262654
2025-01-21,70.14925373134328,10.81081081081081,38.095238095238095,22.727272727272727,30.434782608695652,58.94736842105263,22.137404580152673,59.84251968503937,35.922330097087375,30.89430894308943,44.642857142857146,70.17208413001912,54.83870967741935,41.35338345864662,37.903225806451616,38.028169014084504,39.583333333333336,37.5,41.1764705882353,51.53846153846154,42.42424242424242,47.36842105263158,73.88059701492537,53.59477124183007,30.128205128205128,64.91228070175438,9.63855421686747,58.83838383838384,40.78947368421053,30.93220338983051,49.714285714285715,43.190948477305085,48.87629470392808
2025-01-20,79.85074626865672,13.513513513513514,40.476190476190474,34.09090909090909,32.608695652173914,61.05263157894737,24.427480916030536,51.968503937007874,51.45631067961165,34.146341463414636,39.583333333333336,68.83365200764818,48.38709677419355,50.37593984962406,36.29032258064516,45.070422535211264,56.25,55.76923076923077,41.1764705882353,41.53846153846154,42.42424242424242,57.89473684210526,70.14925373134328,56.209150326797385,34.61538461538461,55.04385964912281,15.662650602409638,62.878787878787875,53.94736842105263,37.07627118644068,52.57142857142857,46.62385121942434,50.22474105921438
2025-01-17,73.13432835820896,16.216216216216218,38.095238095238095,25.0,23.91304347826087,35.78947368421053,13.740458015267176,33.07086614173228,37.86407766990291,22.764227642276424,21.726190476190474,53.154875717017205,38.70967741935484,27.06766917293233,23.387096774193548,32.394366197183096,52.083333333333336,26.923076923076923,21.568627450980394,23.076923076923077,31.31313131313131,36.8421052631579,53.35820895522388,39.21568627450981,24.358974358974358,40.57017543859649,8.433734939759036,46.21212121212121,28.94736842105263,19.703389830508474,31.142857142857142,32.250887709431964,34.41469611100254
2025-01-16,67.16417910447761,18.91891891891892,45.23809523809524,27.272727272727273,15.942028985507246,43.1578947368421,9.16030534351145,33.85826771653543,33.00970873786408,13.821138211382113,21.428571428571427,48.75717017208413,35.483870967741936,22.55639097744361,19.35483870967742,22.535211267605632,52.083333333333336,34.61538461538461,17.647058823529413,23.846153846153847,32.323232323232325,31.57894736842105,50.74626865671642,37.908496732026144,21.153846153846153,26.096491228070175,8.433734939759036,32.57575757575758,27.63157894736842,14.40677966101695,28.857142857142858,29.59882338228206,29.822161422708618
2025-01-15,52.23880597014925,8.108108108108109,26.19047619047619,15.909090909090908,16.666666666666668,26.31578947368421,6.106870229007634,20.47244094488189,21.359223300970875,14.634146341463415,16.964285714285715,42.25621414913958,19.35483870967742,16.541353383458645,16.93548387096774,18.309859154929576,33.333333333333336,21.153846153846153,14.705882352941176,21.53846153846154,23.232323232323232,21.05263157894737,44.40298507462686,29.41176470588235,14.102564102564102,26.535087719298247,7.228915662650603,25.0,13.157894736842104,11.016949152542374,25.714285714285715,21.611308973403318,23.939808481532147
2025-01-14,54.47761194029851,8.108108108108109,21.428571428571427,15.909090909090908,17.391304347826086,25.263157894736842,7.633587786259542,19.68503937007874,19.41747572815534,13.008130081300813,17.857142857142858,43.40344168260038,25.806451612903224,15.037593984962406,16.93548387096774,12.67605633802817,31.25,12.5,12.745098039215685,6.923076923076923,20.2020202020202,15.789473684210526,42.91044776119403,23.529411764705884,14.743589743589743,28.50877192982456,2.4096385542168677,27.77777777777778,6.578947368421052,13.559322033898304,25.428571428571427,19.96433532747594,23.529411764705884
2025-01-13,35.07462686567164,5.405405405405405,9.523809523809524,9.090909090909092,6.521739130434782,11.578947368421053,2.2900763358778624,11.811023622047244,6.796116504854369,7.317073170731708,5.9523809523809526,13.38432122370937,6.451612903225806,3.7593984962406015,4.838709677419355,7.042253521126761,12.5,4.8076923076923075,5.882352941176471,0.7692307692307693,6.0606060606060606,15.789473684210526,15.671641791044776,9.15032679738562,7.051282051282051,12.719298245614034,1.2048192771084338,12.373737373737374,2.6315789473684212,4.661016949152542,9.714285714285714,8.63954021619873,9.360953683799101
2025-01-10,26.119402985074625,5.405405405405405,33.333333333333336,4.545454545454546,5.072463768115942,16.842105263157894,3.053435114503817,9.448818897637794,5.825242718446602,6.504065040650406,5.654761904761905,14.149139579349905,12.903225806451612,3.007518796992481,8.064516129032258,5.633802816901408,4.166666666666667,6.730769230769231,4.901960784313726,1.5384615384615385,8.080808080808081,15.789473684210526,14.925373134328359,7.189542483660131,8.333333333333334,14.473684210526315,1.2048192771084338,11.868686868686869,3.9473684210526314,2.7542372881355934,11.714285714285714,9.134908478116683,9.439124487004104
